Class,mol,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,RingCount,PSA
0,Fc1ccc(cc1)C1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cccnc1,344.38489,3.1308,3,0,3,26,0,4,63.630001
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCC(Nc2cccnc2)CC1)c1cc(ccc1)C(C)(C)C,565.71692,3.8872001,3,4,11,41,0,4,90.860001
0,O1CC(NC(=O)c2cc(cc(c2)C(=O)NCC\C=C\C1)C)C(O)C[NH2+]Cc1cc(ccc1)C(C)C,480.61899,1.8769,4,4,6,35,0,3,104.27
0,n1ccc(cc1)C1(N=C(N)c2c1cccc2)c1cc(ccc1)-c1cncnc1,363.41461,2.4558001,4,0,3,28,0,5,77.050003
0,S1CC(=NC1(c1cc(ccc1)-c1cc(OC)ccc1)c1ccncc1)N,361.46011,3.3934,4,0,4,26,0,4,85.800003
0,s1nc(cc1)-c1cc2c(OC(CC23N=C(N)N(C)C3=O)(C)C)cc1,342.41541,2.0060999,4,0,1,24,0,4,109.05
0,Clc1cc2CC(N=C(NC(Cc3cscc3C#CC)C(=O)[O-])c2cc1)(C)C,399.9137,4.0071001,1,0,5,27,0,3,92.760002
0,FC(F)(F)Oc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cccnc1OC,456.41721,5.3786998,5,0,6,33,0,4,90.040001
0,S1(=O)CC(Cc2cc(O)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,435.5752,1.567,2,4,6,30,0,3,119.37
0,FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)/C(/F)=C/C1CC1,415.40829,5.3832998,3,0,6,30,1,4,67.919998
0,S1(=O)(=O)N(C2C=C(C=C3N(CC[NH+](C23)CC1)CC)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC1)C,531.71051,-1.0182,3,3,9,37,0,5,119.38
0,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OCCCCC)cc1,445.9837,7.5349002,2,1,9,32,0,4,53.07
0,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)c2c1cccc2)C,376.8389,3.359,3,1,3,27,0,4,80.370003
0,Fc1ccc(cc1-c1cccnc1F)C1(N=C(N)N(C)C1=O)c1cc(C)c(OC)cc1,422.42731,3.9981999,4,0,4,31,0,4,80.809998
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCOCOC1,517.62781,2.7620001,4,3,9,37,0,4,84.400002
0,S1(=O)(=O)CC(Cc2cc(F)c3NCC4(CCC4)c3c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,501.6763,3.3654001,2,3,6,35,0,5,91.389999
0,ClC1=CN=C(NC1=O)C(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)Cc1ccccc1,441.353,4.9089999,3,1,5,30,0,4,70.139999
0,Clc1cc2CC(N=C(NC(Cc3cscc3CCC3CC3)C(=O)[O-])c2cc1)(C)C,429.9827,5.6774998,1,0,8,29,0,4,92.760002
0,OC(C(NC(=O)C1CC(CCC1)C(NC(=O)CC)(C)C)Cc1ccccc1)C[NH2+]Cc1cc(ccc1)C(C)C,536.76837,4.1475,3,4,13,39,0,3,95.040001
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1OCCC1,445.522,2.8146999,3,3,9,32,0,4,75.169998
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1(OCCC1)C,459.54861,3.0197001,3,3,9,33,0,4,75.169998
0,O=C(NCC=C)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,408.495,4.9268999,2,2,7,31,0,4,72.940002
0,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2ccncc2)cc1,452.93481,6.1760001,3,1,6,33,0,5,65.959999
0,IC1=CN=C(NC1=O)C(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)Cc1ccccc1,532.80438,4.8228002,3,1,5,30,0,4,70.139999
0,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(NC(=O)C)(C(CC)C)C1=O)CCc1ccccc1)[C@H](O)[C@H]1[NH2+]Cc2c(C1)cccc2,661.80103,3.7156,4,4,13,48,1,5,115.35
0,Brc1ccccc1C1C[NH2+]CC1C(=O)N1CCC(CC1c1ccccc1)c1ccccc1,490.45459,4.0317001,1,1,4,32,0,5,36.919998
0,Clc1cc(ccc1)-c1cc2c(OC(CC23N=C(N)N(CC(F)(F)F)C3=O)(C)C)cc1,437.84271,4.4194002,3,0,3,30,0,4,67.919998
0,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCC1)c1cc(ccc1)C(C)(C)C,445.56509,3.3656001,2,3,9,32,2,3,65.940002
0,Brc1cc(ccc1)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)(C)C)C1O,481.46609,3.2198999,2,2,6,29,0,3,79.360001
0,Clc1cc2CC(N=C(NC(Cc3cscc3CCC)C(=O)[O-])c2cc1)(C)C,403.9455,4.3291001,1,0,7,27,0,3,92.760002
0,O(C)c1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cc(-c2cccnc2)c(cc1)C#N,411.45581,3.0820999,5,0,4,31,0,4,104.6
0,o1cc(cc1)-c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccncc1,332.3559,1.4726,4,0,3,25,0,4,84.720001
0,Clc1cc2CC(N=C(NC(Cc3cscc3CC)C(=O)[O-])c2cc1)(C)C,389.91891,3.8729,1,0,6,26,0,3,92.760002
0,S1CCC(=NC1(C)c1cc(ccc1)-c1cc(OC)ccc1)N,312.4292,3.1693001,3,0,3,22,0,3,72.910004
0,s1c2c(nc1C)C(=NC2(c1cc(ccc1)-c1cncnc1)c1ccc(OC)cc1)N,413.4949,2.9809999,5,0,4,30,0,5,114.52
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1nccc(c1)C(C)(C)C,432.52661,3.1993001,3,3,9,31,0,3,78.830002
0,O1CCCCNc2cc(cc(c2)C(=O)NC(Cc2cc1ccc2)C(O)C[NH2+]C(COC)c1cc(ccc1)C(C)(C)C)COC,604.79932,4.7168002,5,4,10,44,0,4,105.66
0,S1(=O)(=O)CC(Cc2cc(OCCC)ccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,460.6492,3.3276,3,2,9,32,0,3,88.589996
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC,445.56509,3.8199999,2,3,9,32,0,3,65.940002
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCOCC2)ccc1,516.64301,2.7899001,3,3,9,37,0,4,78.410004
0,O=C1c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,349.38651,1.3965,5,0,1,26,0,4,101.54
0,Brc1ccsc1CC(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)C(=O)[O-],440.76181,3.8210001,1,0,5,25,0,3,92.760002
0,S(=O)(=O)(C)c1cc(ccc1)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1,495.60229,2.4036,3,3,9,34,0,3,108.46
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(c[n+]([O-])c1)CC(C)(C)C,462.55261,0.53680003,2,3,10,33,0,3,92.879997
0,Fc1ncccc1-c1cc(ccc1)[C@]1([NH+]=C(N2C1=NCCC2)N)c1cc2OC(F)(F)Oc2cc1,466.43521,3.5843999,4,0,3,34,1,6,86.940002
0,Fc1ccc(OC)cc1-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,406.4064,4.3634,5,0,3,30,0,5,75.300003
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCOCC2=O)ccc1,530.62653,1.8214,4,3,9,38,0,4,95.480003
0,Clc1cc2CC(N=C(NC(Cc3ccccc3)C=3NC(ON=3)=O)c2cc1)(C)C,396.87,4.5486999,4,1,5,28,0,4,83.279999
0,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)[C@H]1CCOC1,445.522,2.5539999,3,3,9,32,3,4,75.169998
0,Brc1cc(ccc1)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)C)C1O,467.43961,3.0137,2,2,6,28,0,3,79.360001
0,Clc1cc2CC(N=C(NC(Cc3cscc3C#C)C(=O)[O-])c2cc1)(C)C,385.88708,4.0576,1,1,5,26,0,3,92.760002
0,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C12N=C(SCC1C2)N,358.84521,2.7434001,4,1,3,24,0,4,105.67
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(cnc1)CC(C)(C)C,446.55319,3.227,3,3,10,32,0,3,78.830002
0,Clc1cc(cnc1)-c1cc2c(CC(CC23N=C(OC3)N)(C)C)cc1,341.83459,3.8359001,3,0,1,24,0,4,60.5
0,FC(F)(F)Oc1ccc(cc1)[C@]1([NH+]=C(N2C1=NCCC2)N)c1cc(ccc1)-c1cncnc1,453.4397,2.6842999,4,0,5,33,1,5,90.599998
0,S1CC(=NC1(c1cc(ccc1)-c1cccnc1)c1ccc(OC)cc1)N,361.46011,3.3934,4,0,4,26,0,4,85.800003
0,OC(C(NC(=O)C1CC(CCC1)C(NC(=O)C)C(C)C)Cc1ccccc1)CC(C(=O)NCCCC)C,515.72778,4.3892002,4,4,14,37,0,2,107.53
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCCC1=O,499.61249,3.2605,3,3,9,36,0,4,83.010002
0,Fc1ncccc1-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,377.36841,3.6131999,5,0,2,28,0,5,78.959999
0,O(C)c1cc(ccc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)C1CCN(CC1)C(=O)C,404.5047,2.2951,4,0,4,30,0,4,80.279999
0,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2ncccc2)cc1,452.93481,6.7178001,3,1,6,33,0,5,65.959999
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC(C)C,473.61829,4.5279999,2,3,10,34,0,3,65.940002
0,O=C1N(CC(=NC1(C)c1cc(NC(=O)c2ncc(cc2)C#N)ccc1)N)C,362.38519,0.32080001,5,1,4,27,0,3,124.47
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCC2=O)ccc1,500.60049,2.4593,3,3,9,36,0,4,86.25
0,Clc1cc2CC(N=C(NC(Cc3cscc3-c3occn3)C(=O)[O-])c2cc1)(C)C,428.9119,2.5706,3,0,6,29,0,4,118.79
0,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C)c1ccc(F)cc1)-c1nc([nH]n1)C([NH3+])(Cc1ccccc1)C)C,551.65552,1.9685,4,3,9,39,0,4,144.07001
0,Clc1cc(cc(Cl)c1NC(=O)C)CNC(=[NH2+])NC(=O)Cn1c2cc(ccc2cc1)CN(S(=O)(=O)C)C,554.4693,0.47049999,3,2,10,36,0,3,146.50999
0,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2ccccc2)cc1,451.94681,7.3266001,2,1,6,33,0,5,53.07
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCN(C1)C(OCc1ccccc1)=O)c1cc(ccc1)C(C)(C)C,608.7384,5.0588999,4,3,12,44,0,4,95.480003
0,O=C1N(C)C(=NC1(C1CCCCC1)c1cc(NC(=O)c2n(ccc2)C)ccc1)N,393.48209,3.1191001,3,1,4,29,0,4,92.720001
0,Fc1cc(cc(F)c1)CC(NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C(OCc1ccccc1)=O)C(O)C[NH2+]Cc1cc(OC)ccc1,727.81598,6.3608999,6,3,17,53,0,5,126.71
0,O(CCCC)c1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(C1)CC(C2)C3,395.53769,4.5690999,3,0,6,29,0,5,67.919998
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1nn(cc1)CC(C)(C)C,435.53049,2.5943,3,3,10,31,0,3,83.760002
0,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(NC(=O)C)(C(CC)C)C1=O)CCc1ccccc1)C(O)C1[NH2+]Cc2c(C1)cccc2O,677.80042,3.4482,5,5,13,49,0,5,135.58
0,S1(=O)(=O)CC(Cc2cc(CC)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,463.6283,2.8728001,2,3,7,32,0,3,105.38
0,FC(F)(F)Oc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1ccc(OC)nc1,456.41721,5.3786998,5,0,6,33,0,4,90.040001
0,FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)CC,359.3699,4.1135001,3,0,5,26,1,3,67.919998
0,Fc1c(cccc1OC)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,406.4064,4.3634,5,0,3,30,0,5,75.300003
0,Fc1ncc(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,377.36841,3.6131999,5,0,2,28,0,5,78.959999
0,S1(Oc2c(N1c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)cccc2)(=O)=O,612.63928,4.5959001,3,3,11,43,0,5,120.93
0,S(=O)(=O)(N(C)c1cc(cc(c1)COCC([NH3+])(Cc1ccccc1)C(F)F)C(=O)NC(C)c1ccc(F)cc1)C,564.63953,2.5945001,3,2,12,39,0,3,111.73
0,S(=O)(=O)(N(c1cc(ccc1C)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)c1ccccc1)C,626.70892,5.1757002,3,3,13,44,0,4,111.7
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCCC1,485.629,4.6125998,2,3,9,35,0,4,65.940002
0,O=C1N(CCCCCC(=O)[O-])C(=NC1(C1CCCCC1)c1ccccc1)N,370.4653,3.2309999,2,0,8,27,0,3,98.82
0,Clc1cc2c(OC3(CC2[NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CCC3)nc1,430.94769,1.5031,4,3,7,30,0,4,88.059998
0,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Nc2cncnc2)cc1,452.93811,5.5377998,3,2,6,33,0,5,81.650002
0,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(-n2nccc2)ccc1,441.49359,2.2769001,3,3,9,32,2,4,83.760002
0,O=C1N(C)C(=NC1(C1CCCCC1)c1ccccc1)N,271.35739,2.9709001,2,0,2,20,0,3,58.689999
0,S1(=O)(=O)CC(Cc2cc(CCO)c(O)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,448.59549,1.7146,4,4,8,31,0,3,119.82
0,S(=O)(=O)(N(C)c1cc(cc(c1)COCC([NH3+])(Cc1ccccc1)CF)C(=O)NC(C)c1ccc(F)cc1)C,546.64911,2.4820001,3,2,12,38,0,3,111.73
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCNC2=O)ccc1,515.61517,2.8952999,3,4,9,37,0,4,98.279999
0,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)CCc1ccccc1)C(O)C1[NH2+]Cc2c(C1)cccc2,604.74969,5.1149998,3,3,13,44,0,5,86.25
0,S1CCC(=NC1(C)c1cc(ccc1)-c1cncnc1)N,284.3793,1.4069999,4,0,2,20,0,3,89.459999
0,Clc1cc(cc(Cl)c1NC(=O)C)CNC(=[NH2+])NC(=O)Cn1c2c(cccc2)cc1,433.3111,1.3466001,2,2,7,29,0,3,100.75
0,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)N(C)C1=O)C,357.79419,1.8579,4,1,3,25,0,3,100.68
0,O1CCCC1CN1C(=O)C(N=C1N)(C1CCCCC1)c1ccccc1,341.4473,3.3297,3,0,4,25,0,4,67.919998
0,O=C1N(C)C(=NC1(C1CCCCC1)C1CCCCC1)N,277.40509,3.5762,2,0,2,20,0,3,58.689999
0,Fc1cc(cc(F)c1)CN1C(=O)C(N=C1N)(C1CCCCC1)c1ccccc1,383.4343,4.9654002,2,0,4,28,0,4,58.689999
0,Clc1cc2CC(N=C(NC(Cc3cscc3-c3cn(nc3)C)C(=O)[O-])c2cc1)(C)C,441.9537,2.6282001,2,0,6,30,0,4,110.58
0,s1cc(nc1N)C(Cc1cc([N+](=O)[O-])ccc1OC)c1ccc(OC)cc1,385.43689,3.6925001,3,1,7,27,0,3,128.75
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)-c1occc1,483.57001,3.5637,3,3,9,35,0,4,79.080002
0,Fc1cc(cc(F)c1)CC(NC(=O)c1c2c(n(c1)C(OCCCC)=O)cccc2)C(O)C[NH2+]Cc1cc(OC)ccc1,580.64209,4.8389001,5,3,14,42,0,4,106.4
0,S1(=O)(=O)CC(Cc2ccccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,388.54349,2.2653,2,2,6,27,0,3,79.360001
0,S1(=O)(=O)CC(Cc2cc(ccc2)COCCC)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,460.6492,2.9418001,3,2,10,32,0,3,88.589996
0,Fc1cc(cc(F)c1)CC(NC(=O)c1cc(ccc1)C(=O)N(CCC)CCC)C(O)C1[NH2+]Cc2c(C1)cccc2,550.65918,4.0897999,3,3,11,40,0,4,86.25
0,S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc3c([nH]nc3CC)cc2)C)CN1C)c1cc(F)ccc1,472.5986,1.1892,2,1,4,33,0,5,82.120003
0,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OCCC)cc1,417.9306,6.6224999,2,1,7,30,0,4,53.07
0,Clc1cccc(-c2cc3c(Oc4c(cc(OC)cc4)C34N=C(OC4)N)cc2)c1F,410.82541,5.0441999,4,0,2,29,0,5,66.07
0,O1CC2(N=C1N)c1cc(ccc1Oc1c2cc(OC)cc1)-c1ccccc1,358.38989,4.1743002,4,0,2,27,0,5,66.07
0,O=C(NC1CC1)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,408.495,5.8118,2,2,6,31,0,5,72.940002
0,S1(=O)(=O)CC(Cc2cc(CO)c(O)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,434.56891,1.3934,4,4,7,30,0,3,119.82
0,Fc1cc(cc(F)c1)CC(NC(=O)c1c2cccnc2n(c1)C(=O)N(CCCC)C)C(O)C1[NH2+]Cc2c(C1)cccc2,576.65668,3.9958,4,3,9,42,0,5,104.07
0,S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OCC)c(O)cc2)C)CN1C)c1cc(F)ccc1,464.5733,0.99440002,3,1,5,32,0,4,82.900002
0,Fc1ncccc1-c1cc(ccc1)C1(N=C(OC1)N)c1ccc(OC(F)F)cc1,399.36581,4.7048998,4,0,5,29,0,4,69.730003
0,O=C1N(Cc2ccccc2)C(=NC1(C1CCCCC1)c1ccccc1)N,347.4534,4.5544,2,0,4,26,0,4,58.689999
0,FCCOc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1ccccc1,327.35281,2.7498,3,0,5,24,1,3,67.919998
0,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC)C(=O)NC(C(O)CC(C(=O)NC(C(C)C)C(=O)NCc1ccccc1)C)COCc1cc(F)cc(F)c1)C,759.85962,2.8069999,7,5,18,53,0,3,191.62
0,Clc1cc2CC(N=C(NC(Cc3cscc3-c3n[nH]cc3)C(=O)[O-])c2cc1)(C)C,427.92709,2.8508,2,1,6,29,0,4,121.44
0,n1cc(ccc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)c1ccccc1,326.39441,2.9252999,3,0,3,25,0,4,63.630001
0,O=C1N(C)C(=NC(C1)(CCc1cc(ccc1)-c1ccccc1)C)N,321.41611,3.4614999,2,0,4,24,0,3,58.689999
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCN(C1)C(=O)C)c1cc(ccc1)C(C)(C)C,516.64301,2.3076999,3,3,9,37,0,3,86.25
0,OC(C(NC(=O)c1cc(N(C(=O)C)c2ccccc2)ccc1)Cc1ccccc1)C[NH2+]C(C(=O)NC1CCCCC1)C,571.72961,3.7753,4,4,12,42,0,4,115.35
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCOCC2=O)ccc1,516.59991,1.7589999,4,3,9,37,0,4,95.480003
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCOC2=O)ccc1,502.57339,3.2857001,4,3,9,36,0,4,95.480003
0,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]Cc1cc(ccc1)C(C)(C)C,405.50119,2.5634999,2,3,9,29,2,2,65.940002
0,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(C(F)(F)F)=C,469.4675,3.9751999,2,3,10,33,2,3,65.940002
0,S1(=O)(=O)NCC2(N1c1cc(F)ccc1)CC([NH+](CC2)Cc1cc(OC(C)C)ccc1)C,448.57391,1.4334,2,1,5,31,0,4,71.459999
0,O1CC2(N=C1N)CC(Cc1c2cc(cc1)-c1cncnc1)(C)C,308.37759,2.5434,4,0,1,23,0,4,73.389999
0,O(C)c1cc(ccc1)C(=O)Nc1cc(ccc1)C1(N=C(N)N(C)C1=O)C1CCCCC1,420.50409,3.7392001,4,1,5,31,0,4,97.019997
0,Fc1c(cccc1-c1cncnc1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,445.36969,4.4306998,5,0,5,32,0,4,93.699997
0,S(=O)(=O)(N(C)c1cc(cc(c1)COCC([NH3+])(Cc1ccccc1)CO)C(=O)NC(C)c1ccc(F)cc1)C,544.65802,1.5420001,4,3,12,38,0,3,131.96001
0,FC(F)(F)c1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)CN(C)C1=O)C,405.37369,1.3842,4,1,4,29,0,3,100.68
0,Fc1c2c(ccc1)C(N=C2N)(c1cc(nc(c1)C)C)c1cc(ccc1)-c1cncnc1,409.45819,3.2265,4,0,3,31,0,5,77.050003
0,O=C1N(CCCCCC)C(=NC1(C1CCCCC1)c1ccccc1)N,341.4903,5.2119999,2,0,7,25,0,3,58.689999
0,Fc1ccc(cc1-c1cncnc1)[C@@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,445.36969,4.4306998,5,0,5,32,1,4,93.699997
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCNC2=O)ccc1,501.58859,2.8329,3,4,9,36,0,4,98.279999
0,Brc1cc(ccc1O)CC1CS(=O)(=O)CC([NH2+]Cc2cc(OC(C)C)ccc2)C1O,499.43839,2.2620001,4,3,7,30,0,3,108.82
0,n1cc(ccc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)C1CCCCC1,332.44211,3.4012001,3,0,3,25,0,4,63.630001
0,FC(F)(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1ccccc1,349.30719,4.4854999,3,0,4,25,1,3,67.919998
0,FC(F)(F)Oc1ccc(cc1)C1([NH+]=C(N2C1=NCCC2)N)c1cc(ccc1)CCC,417.44739,4.3432002,2,0,6,30,0,4,64.82
0,S1(=O)(=O)CC(Cc2cc3c([nH]nc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,442.59421,1.7818,3,3,6,31,0,4,108.04
0,FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,371.38391,2.0023,4,0,1,27,0,4,84.470001
0,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,724.81378,4.3028998,6,4,17,51,0,4,154.67999
0,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,742.8042,4.5084,6,4,17,52,0,4,154.67999
0,S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,701.7771,4.1455998,7,2,15,49,0,5,136.94
0,O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,543.67651,3.8799,4,3,12,40,0,4,100.41
0,S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,526.646,1.9582,4,0,6,37,0,5,88.449997
0,O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,385.46161,3.2532001,5,0,4,29,1,4,85.75
0,Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,410.82541,5.0441999,4,0,2,29,0,5,66.07
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1oc(cn1)C(C)(C)C,464.56839,2.8282001,4,3,9,33,0,3,91.970001
0,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(-n2ccnc2)ccc1,483.5733,2.365,3,3,9,35,0,4,83.760002
0,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)C)C(O)C1[NH2+]Cc2c(C1)cccc2,514.62708,3.1029,3,3,10,37,0,4,86.25
0,Clc1cc(ccc1O)C[NH+]1CCC2(N(S(=O)(=O)N(C2)C)c2cc(F)ccc2)CC1C,454.96579,1.3264,2,1,3,30,0,4,73.669998
0,s1c(ccc1CC(C)(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CC1,451.5928,4.1106,2,3,10,31,0,3,94.18
0,S1(=O)(=O)CC(Cc2ccccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,402.5701,2.4714999,2,2,6,28,0,3,79.360001
